,0
RE-tree: an efficient index structure for regular expressions,2473
"Yunyue Zhu, Dennis Shasha, Xiaojian Zhao",2474
A case for fractured mirrors,2475
OFL: a functional execution model for object query languages,2476
"Fernando de Ferreira Rezende, G&#252;nter Sauter",2477
Fast image retrieval using color-spatial information,2478
"Yueh-Min Huang, Jen-Wen Ding, Shiao-Li Tsao",2479
Building Scalable Internet Applications with Oracle8i Server,2480
"Tim Kempster, Colin Stirling, Peter Thanisch",2481
Marianne Winslett,2482
Eddies: continuously adaptive query processing,2483
Cluster validity methods: part I,2484
Association rules over interval data,2485
"Ioana Manolescu, Daniela Florescu, Donald Kossmann, Florian Xhumari, Dan Olteanu",2486
"Bettina Kemme, Gustavo Alonso",2487
DWMS: Data Warehouse Management System,2488
Scientific Journals: Extinction or Explosion? (Panel),2489
"Manuel Rodr&#237;guez-Mart&#237;nez, Nick Roussopoulos, John M. McGann, Stephen Kelley, Vadim Katz, Zhexuan Song, Joseph J&#225;J&#225;",2490
Materialized view selection and maintenance using multi-query optimization,2491
Themis: a database programming language handling integrity constraints,2492
Investigating XQuery for querying across database object types,2493
Sunita Sarawagi,2494
Optimal clip ordering for multi-clip queries,2495
"Nenad A. Jukic, Susan V. Vrbsky",2496
Querying multiple bioinformatics information sources: can semantic web research help?,2497
Rob Goldring,2498
"Narayanan Krishnakumar, Arthur J. Bernstein",2499
Integrating Triggers and Declarative Constraints in SQL Database Sytems,2500
Concurrency control in hierarchical multidatabase systems,2501
"Wen-Chi Hou, Zhongyang Zhang",2502
Analyzing Quantitative Databases: Image is Everything,2503
"Peter Buneman, David Maier",2504
"Fran&#231;ois Llirbat, Fran&#231;oise Fabret, Eric Simon",2505
"Asuman Dogac, Mehmet Altinel, Cetin Ozkan, Ilker Durusoy",2506
Using Schema Matching to Simplify Heterogeneous Data Translation,2507
"Roger Barga, David Lomet",2508
The power of languages for the manipulation of complex values,2509
A Scalable and Highly Available Networked Database Architecture,2510
"&#214;zg&#252;r Ulusoy, Alejandro Buchmann",2511
"Cui Yu, Beng Chin Ooi, Kian-Lee Tan, H. V. Jagadish",2512
Arun Hampapur,2513
"Esther Pacitti, Pascale Minet, Eric Simon",2514
"A. Formica, H. D. Groger, M. Missikoff",2515
"Carl Medsker, Margaret Christensen, Il-Yeol Song",2516
D(k)-index: an adaptive structural summary for graph-structured data,2517
"Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim",2518
"Joachim Hammer, H&#233;ctor Garc&#237;a-Molina, Kelly Ireland, Yannis Papakonstantinou, Jeffrey Ullman, Jennifer Widom",2519
"Yihong Zhao, Prasad M. Deshpande, Jeffrey F. Naughton, Amit Shukla",2520
Querying Multiple Features of Groups in Relational Databases,2521
Herb Edelstein,2522
Archiving scientific data,2523
"Evangelos Zirintsis, Graham N. C. Kirby, Ronald Morrison",2524
An ebXML infrastructure implementation through UDDI registries and RosettaNet PIPs,2525
Approximate XML joins,2526
"Pavan Deolasee, Amol Katkar, Ankur Panchbudhe, Krithi Ramamritham, Prashant Shenoy",2527
Adaptive multi-stage distance join processing,2528
"Anastassia Ailamaki, David J. DeWitt, Mark D. Hill, David A. Wood",2529
Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,2530
The Semantic Web Paving the Way to the Knowledge Society,2531
How System 11 SQL Server Became Fast,2532
XTRACT: a system for extracting document type descriptors from XML documents,2533
On the academic interview circuit: an end-to-end discussion,2534
"Margaret H. Dunham, Abdelsalam Helal",2535
Data Compression Support in Databases,2536
"Willem Jonker, Heribert Sch&#252;tz",2537
Unrolling Cycles to Decide Trigger Termination,2538
On the cost of monitoring and reorganization of object bases for clustering,2539
"Jun Rao, Chun Zhang, Nimrod Megiddo, Guy Lohman",2540
"Mohana K. Lakhamraju, Rajeev Rastogi, S. Seshadri, S. Sudarshan",2541
"Nicolas Anciaux, Christophe Bobineau, Luc Bouganim, Philippe Pucheral, Patrick Valduriez",2542
The REACH active OODBMS,2543
Toward Learning Based Web Query Processing,2544
"Asuman Dogac, Yusuf Tambag, Pinar Pembecioglu, Sait Pektas, Gokce Laleci, Gokhan Kurt, Serkan Toprak, Yildiray Kabak",2545
Data Management for Pervasive Computing,2546
BigSur: A System For the Management of Earth Science Data,2547
"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",2548
Richard Thomas Snodgrass,2549
Query unnesting in object-oriented databases,2550
Supporting Exceptions to Schema Consistency to Ease Schema Evolution in OODBMS,2551
"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",2552
"Chen-Chuan K. Chang, H&#233;ctor Garc&#237;a-Molina",2553
Aris M. Ouksel,2554
Extracting Large-Scale Knowledge Bases from the Web,2555
"Asuman Dogac, Ilker Durusoy, Sena Arpinar, Nesime Tatbul, Pinar Koksal, Ibrahim Cingil, Nazife Dimililer",2556
Workshop on performance and architecture of web servers,2557
Object normal forms and dependency constraints for object-oriented schemata,2558
"Mining database structure; or, how to build a data quality browser",2559
Expiring Data in a Warehouse,2560
"Bettina Berendt, Myra Spiliopoulou",2561
"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method",2562
"Erhard Rahm, Philip A. Bernstein",2563
A data mining application: customer retention at the Port of Singapore Authority (PSA),2564
"Yannis E. Ioannidis, Yezdi Lashkari",2565
"Susanne Boll, Wolfgang Klas, Bernard Battaglin",2566
Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database,2567
OS Support for VLDBs: Unix Enhancements for the Teradata Data Base,2568
"R. Braumandl, M. Keidl, A. Kemper, D. Kossmann, A. Kreutz, S. Seltzsam, K. Stocker",2569
"A query language for multidimensional arrays: design, implementation, and optimization techniques",2570
"Mitch Cherniack, Stan Zdonik",2571
Anand Deshpande,2572
Secure and portable database extensibility,2573
"Flip Korn, H. V. Jagadish, Christos Faloutsos",2574
Jack A. Orenstein,2575
Alexander A. Anisimov,2576
"Roy Goldman, Jennifer Widom",2577
"Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis",2578
Journal relevance,2579
"Michael Stonebraker, Joseph M. Hellerstein",2580
Applying the golden rule of sampling for query estimation,2581
Reordering Query Execution in Tertiary Memory Databases,2582
Report on the 18th British National Conference on Databases (BNCOD),2583
"Foto N. Afrati, Chen Li, Jeffrey D. Ullman",2584
"Michael R. Genesereth, Arthur M. Keller, Oliver M. Duschka",2585
An annotated bibliography of benchmarks for object databases,2586
Data partitioning and load balancing in parallel disk systems,2587
"H. V. Jagadish, Hui Jin, Beng Chin Ooi, Kian-Lee Tan",2588
AQR-toolkit: an adaptive query routing middleware for distributed data intensive systems,2589
"Alexandros Nanopoulos, Yannis Theodoridis, Yannis Manolopoulos",2590
"Arunprasad P. Marathe, Kenneth Salem",2591
Data Mining in the Bioinformatics Domain,2592
MIL primitives for querying a fragmented world,2593
Themistoklis Palpanas,2594
A modified random perturbation method for database security,2595
Fibonacci: a programming language for object databases,2596
"Physical Data Independence, Constraints, and Optimization with Universal Plans",2597
"Brad Adelberg, Matthew Denny",2598
"Stefan Berchtold, Christian B&#246;hm, Hans-Peter Kriegal",2599
"Munir Cochinwala, John Bradley",2600
NiagaraCQ: a scalable continuous query system for Internet databases,2601
"C. Mohan, Ron Barber, S. Watts, A. Somani, Markos Zaharioudakis",2602
"Michael Greenwald, Sanjeev Khanna",2603
"Luis Gravano, H&#233;ctor Garc&#237;a-Molina, Anthony Tomasic",2604
OPOSSUM: Desk-Top Schema Management through Customizable Visualization,2605
User-oriented smart-cache for the Web: what you seek is what you get!,2606
William W. Cohen,2607
Optimizing Multi-Feature Queries for Image Databases,2608
Indexing multimedia databases,2609
Fundamental techniques for order optimization,2610
Conceptual model of web service reputation,2611
"Kurt P. Brown, Manish Mehta, Michael J. Carey, Miron Livny",2612
"Rune Humborstad, Maitrayi Sabaratnam, Svein-Olaf Hvasshovd, &#216;ystein Torbj&#248;rnsen",2613
"A. Sheth, S. Thacker, S. Patel",2614
A goal-driven auto-configuration tool for the distributed workflow management system mentorlite,2615
"G&#237;sli R. Hjaltason, Hanan Samet",2616
Sequoia 2000 metadata schema for satellite images,2617
"Minos N. Garofalakis, Yannis E. Ioannidis, Banu &#214;zden",2618
Secure Buffering in Firm Real-Time Database Systems,2619
Integrating reliable memory in databases,2620
Efficient Snapshot Differential Algorithms for Data Warehousing,2621
Gennady Antoshenkov,2622
Jeff Richey,2623
"Phillippe Bonnet, Kyle Buza, Zhiyuan Chan, Victor Cheng, Randolph Chung, Takako Hickey, Ryan Kennedy, Daniel Mahashin, Tobias Mayr, Ivan Oprencak, Praveen Seshadri, Hubert Siu",2624
"Pradeep Shenoy, Jayant R. Haritsa, S. Sundarshan, Gaurav Bhalotia, Mayank Bawa, Devavrat Shah",2625
David Campbell,2626
Chain: operator scheduling for memory minimization in data stream systems,2627
"Werner Kie&#946;ling, Stefan Holland, Stefan Fischer, Thorsten Ehm",2628
Web caching for database applications with Oracle Web Cache,2629
"Yixiu Huang, Prasad Sistla, Ouri Wolfson",2630
U&#287;ur &#199;etintemel,2631
"Erhard Rahm, Robert Marek",2632
Declarative specification of Web sites with S,2633
"C&#233;sar Galindo-Legaria, Arnon Rosenthal",2634
Cost models for overlapping and multiversion structures,2635
Red brick warehouse: a read-mostly RDBMS for open SMP platforms,2636
A predicate-based caching scheme for client-server database architectures,2637
"Fabien De Marchi, St&#233;phane Lopes, Jean-Marc Petit, Farouk Toumani",2638
Vertical Data Migration in Large Near-Line Document Archives Based on Markov-Chain Predictions,2639
"Sudarshan S. Chawathe, Thomas Baby, Jihwang Yoo",2640
Enhancing external consistency in real-time transactions,2641
"Surajit Chaudhuri, Umeshwar Dayal",2642
The DEDALE system for complex spatial queries,2643
Analysis of navigation behaviour in web sites integrating multiple information systems,2644
Oracle media server: providing consumer based interactive access to multimedia data,2645
Ted Mihalisin,2646
Analyzing energy behavior of spatial access methods for memory-resident data,2647
"Geraldo Zimbrao, Jano Moreira de Souza",2648
"T. Catarci, G. Santucci, J. Cardiff",2649
"Sven Helmer, Till Westmann, Guido Moerkotte",2650
"Abdelsalam Helal, Hua Li",2651
Evaluating Top-k Selection Queries,2652
"Sudarshan S. Chawathe, Hector Garcia-Molina",2653
"E. A. Rundensteiner, A. Koeller, X. Zhang, A. J. Lee, A. Nica, A. Van Wyk, Y. Lee",2654
Discovering all most specific sentences,2655
RainForest - A Framework for Fast Decision Tree Construction of Large Datasets,2656
IDEA: interactive data exploration and analysis,2657
"Paul Ammann, Sushil Jajodia, Indrakshi Ray",2658
"The glue-nail deductive database system: design, implementation, and evaluation",2659
"Brian D. Noble, M. Satyanarayanan",2660
"Kenneth C. Cox, Stephen G. Eick, Taosong He",2661
"Alberto d'Onofrio, Elaheh Pourabbas",2662
"Mukesh K. Mohania, Nandlal L. Sarda",2663
Architectures for Internal Web Services Deployment,2664
Relaxed transaction processing,2665
"Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",2666
"Daniel Barbar&#225;, Tomasz Imieli&#324;ski",2667
"Albertas Caplinskas, Johann Eder, Olegas Vasilecas",2668
Modularization techniques for active rules design,2669
lambda-DB: an ODMG-based object-oriented DBMS,2670
XML-enabled workflow management for e-services across heterogeneous platforms,2671
GraphDB: Modeling and Querying Graphs in Databases,2672
Database buffer size investigation for OLTP workloads,2673
Online query processing: a tutorial,2674
"J. Baulier, P. Bohannon, S. Gogate, C. Gupta, S. Haldar",2675
Iceberg-cube computation with PC clusters,2676
Are the terms version and variant orthogonal to one another?,2677
"Chengyu Sun, Divyakant Agrawal, Amr El Abbadi",2678
Query optimization in the presence of limited access patterns,2679
"Konstantinos Stathatos, Nick Roussopoulos, John S. Baras",2680
How to modify SQL queries in order to guarantee sure answers,2681
"Igor Tatarinov, Zachary Ives, Jayant Madhavan, Alon Halevy, Dan Suciu, Nilesh Dalvi, Xin (Luna) Dong, Yana Kadiyska, Gerome Miklau, Peter Mork",2682
"Ahmed Elmagarmid, Jin Jing, Tetsuya Furukawa",2683
Book review column,2684
"Chin-Wan Chung, Jun-Ki Min, Kyuseok Shim",2685
PC Database Systems - Present and Future,2686
Processing Object-Oriented Queries with Invertible Late Bound Functions,2687
Media360 Workflow-Implementing a Workflow Engine Inside a Database,2688
"Luis Gravano, Chen-Chuan K. Chang, H&#233;ctor Garc&#237;a-Molina, Andreas Paepcke",2689
The MLPQ/GIS constraint database system,2690
"Jayant R. Haritsa, S. Seshadri",2691
"Mauricio A. Hern&#225;ndez, Ren&#233;e J. Miller, Laura M. Haas",2692
An introduction to Remy's fast polymorphic record projection,2693
Guidelines for presentation and comparison of indexing techniques,2694
Applications of JAVA programming language to database management,2695
Byung S. Lee,2696
Using Probabilistic Information in Data Integration,2697
"Elena Baralis, Stefano Ceri, Stefano Paraboschi",2698
"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",2699
HyoungDo Kim,2700
Towards an infrastructure for temporal databases: report of an invitational ARPA/NSF workshop,2701
"Frank Ramsak, Volker Markl, Robert Fenk, Martin Zirkel, Klaus Elhardt, Rudolf Bayer",2702
"Witold Litwin, Marie-Anna Neimat, Donovan A. Schneider",2703
Magic conditions,2704
"Kazutoshi Sumiya, Kouichi Yasutake, Hirohiko Tanaka, Norio Sanada, Yoshihiko Imai",2705
Of XML and databases (panel session): where's the beef?,2706
"Jing Chen, Limsoon Wong, Louxin Zhang",2707
"Tak W. Yan, H&#233;ctor Garc&#237;a-Molina",2708
Join synopses for approximate query answering,2709
"Arnon Rosenthal, Leonard J. Seligman",2710
Adapting materialized views after redefinitions,2711
"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",2712
"Ching-Tien Ho, Rakesh Agrawal, Nimrod Megiddo, Ramakrishnan Srikant",2713
"Donald Kossmann, Michael J. Franklin, Gerhard Drasch, Wig Ag",2714
"M. Cilia, A. P. Buchmann",2715
OLAP++: Powerful and Easy-to-Use Federations of OLAP and Object Databases,2716
"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",2717
DISIMA: a distributed and interoperable image database system,2718
Exploiting constraint-like data characterizations in query optimization,2719
Alon Y. Halevy,2720
Kestutis Ivinskis,2721
Anant Jhingran,2722
Contorting high dimensional data for efficient main memory KNN processing,2723
"Wei Li, Dengfeng Gao, Richard Thomas Snodgrass",2724
A simple algorithm for finding frequent elements in streams and bags,2725
Serge Novaretti,2726
Record-boundary discovery in Web documents,2727
Fr&#233;d&#233;ric Cuppens,2728
T. K. Rengarajan,2729
Processing complex aggregate queries over data streams,2730
"Samuel Madden, Joseph M. Hellerstein",2731
"W. H&#252;mmer, W. Lehner, H. Wedekind",2732
"Wai Fu Fung, David Sun, Johannes Gehrke",2733
"Jaiwei Han, Youngjian Fu, Wei Wang, Jenny Chiang, Osmar R. Za&#239;ane, Krzysztof Koperski",2734
Xiaolei Qian,2735
"Vincent Aguilera, Sophie Cluet, Tova Milo, Pierangelo Veltri, Dan Vodislav",2736
Closest pair queries in spatial databases,2737
Client-site query extensions,2738
"Mark L. McAuliffe, Michael J. Carey, Marvin H. Solomon",2739
"Bin Cui, Beng Chin Ooi, Jianwen Su, Kian-Lee Tan",2740
Vijay Kumar,2741
Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,2742
Adaptable query optimization and evaluation in temporal middleware,2743
Efficient maintenance of materialized mediated views,2744
"Debabrata Dey, Veda C. Storey, Terence M. Barron",2745
Michael J. Carey,2746
Report from the NSF workshop on workflow and process automation in information systems,2747
Garth A. Gibson,2748
"Peter Revesz, Rui Chen, Pradip Kanjamala, Yiming Li, Yuguo Liu, Yonghui Wang",2749
