Integrating SQL Databases with Content-Specific Search Engines,"Stefan Deßloch, Nelson Mendonça Mattos",VLDB,1997
Sensor: the atomic computing particle,Vijay Kumar,SIGMOD Record,2003
The Nimble Integration Engine,"Daniel S. Weld, Alon Y. Halevy, Denise Draper",SIGMOD Conference,2001
On the Academic Interview Circuit: An End-to-End Discussion,Ugur Çetintemel,SIGMOD Conference,2001
The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways,"Klaudia Hergula, Fernando de Ferreira Rezende",VLDB,1-998
A Unified Framework for Enforcing Multiple Access Control Policies,"V. S. Subrahmanian, Elisa Bertino, Pierangela Samarati, Sushil Jajodia",SIGMOD Record,1997
Observations on the ODMG-93 Proposal,Won Kim,SIGMOD Record,1-994
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,VLDB,1995
Asera: Extranet Architecture for B2B Solutions,Anil Nori,VLDB,2000
Progressive Approximate Aggregate Queries with a Multi-Resolution Tree Structure,"Iosif Lazaridis, Sharad Mehrotra",SIGMOD Conference,2001
Tail Recursion Elimination in Deductive Databases,Kenneth A. Ross,ACM Trans. Database Syst.,1996
CONTROL: Continuous Output and Navigation Technology with Refinement On-Line,"Bruce Lo, Tali Roth, Ron Avnur, Joseph M. Hellerstein, Chris Olston, Kirk Wylie, Bhaskaran Raman, Vijayshankar Raman",SIGMOD Conference,1998
MPEG-7 Standard for Multimedia Databases,John R. Smith,SIGMOD Record,2001
Too Much Middleware,Michael Stonebraker,SIGMOD Conference,2002
Electronic Commerce: Tutorial,"Nabil R. Adam, Yelena Yesha",SIGMOD Record,1998
Thémis: A Database Programming Language Handling Integrity Constraints,"Anne Doucet, Véronique Benzaken",VLDB J.,1995
Fast and accurate text classification via multiple linear discriminant projections pp,"Shourya Roy, Mahesh V. Soundalgekar, Soumen Chakrabarti",VLDB J.,2-003
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Record,1999
Report on the First International Workshop an Efficient Web-based Information Systems,"Omar Boucelma, Zoé Lacroix",SIGMOD Conference,2003
On-Line Warehouse View Maintenance,"Jennifer Widom, Dallan Quass",SIGMOD Conference,1997
Learning Response Time for WebSources Using Query Feedback and Application in Query Optimization,"Jean-Robert Gruser, Vladimir Zadorozhny, Louiqa Raschid, Tao Zhan",VLDB J.,2000
Meaningful Change Detection in Structured Data,"Hector Garcia-Molina, Sudarshan S. Chawathe",SIGMOD Conference,1997
An Efficient Cost-Driven Index Selection Tool for Microsoft SQL Server,"Surajit Chaudhuri, Vivek R. Narasayya",VLDB,1997
Generic Schema Matching with Cupid,"Philip A. Bernstein, Erhard Rahm, Jayant Madhavan",VLDB,2001
Mining System Audit Data: Opportunities and Challenges,"Wei Fan, Wenke Lee",SIGMOD Conference,2001
Database Research at the University of Oklahoma,"Sirirut Vanichayobon, Leonard Brown, Ravi A. Dirckze, Sylvain Guinepain, Carlos Sánchez, Le Gruenwald, Brian Summers",SIGMOD Record,1999
Mid-tier caching: the TimesTen approach,Times-Ten Team,SIGMOD Conference,2002
Determining Text Databases to Search in the Internet,"Weiyi Meng, Naphtali Rishe, Clement T. Yu, King-Lup Liu, Xiaodong Wang, Yuhsi Chang",VLDB,1998
Orthogonal Optimization of Subqueries and Aggregation,"Milind Joshi, César A. Galindo-Legaria",SIGMOD Conference,2001
Information Finding in a Digital Library: The Stanford Perspective,"Tak W. Yan, Hector Garcia-Molina",SIGMOD Conference,1995
"SQLJ Part 0, Now Known as SQL/OLB (Object-Language Bindings)","Andrew Eisenberg, Jim Melton",SIGMOD Conference,1998
Conceptual Model of Web Service Reputation,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002
Data-Driven Understanding and Refinement of Schema Mappings,"Laura M. Haas, Ling-Ling Yan, Ronald Fagin, Renée J. Miller",SIGMOD Conference,2001
A Protein Patent Query System Powered By Kleisli,"Jing Chen, Louxin Zhang, Limsoon Wong",SIGMOD Record,1998
Designing and Mining Multi-Terabyte Astronomy Archives: The Sloan Digital Sky Survey,"Alexander S. Szalay, Donald R. Slutz, Ani Thakar, Jim Gray, Peter Z. Kunszt",SIGMOD Record,2000
Phoenix: Making Applications Robust,"David B. Lomet, Roger S. Barga",SIGMOD Conference,1999
The Semantic Web Paving the Way to the Knowledge Society,Pierre-Paul Sondag,VLDB,2001
"A Distributed Scientific Data Archive Using the Web, XML and SQL/MED","Alistair N. Dunlop, Jasmin L. Wason, Denis A. Nicole, Mark Papiani",SIGMOD Record,1999
"Opportunities at ARPA, NSF, and Elsewhere",Xiaolei Qian,SIGMOD Record,1995
"Research and Practice in Federated Information Systems, Report of the EFIS '2000 International Workshop","Ralf-Detlef Kutsche, Geert-Jan Houben, Mark Roantree, Bodo Rieger, Wilhelm Hasselbring, Kazimierz Subieta, Willem-Jan van den Heuvel",SIGMOD Record,2000
"A Query Language for Multidimensional Arrays: Design, Implementation, and Optimization Techniques","Limsoon Wong, Rona Machlin, Leonid Libkin",SIGMOD Record,1996
DECLARE and SDS: Early Efforts to Commercialize Deductive Database Technology,"Werner Strauß, Gerhard Dünzinger, Werner Kießling, Helmut Schmidt",VLDB J.,1994
Materialized Views in Oracle,"Randall G. Bello, William D. Norcott, Mohamed Ziauddin, Harry Sun, Karl Dias, Alan Downing, James J. Feenan Jr., Andrew Witkowski, James L. Finnerty",VLDB,1998
"Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer","César A. Galindo-Legaria, Florian Waas",SIGMOD Conference,2000
The Software Information Base: A Server for Reuse,"Panos Constantopoulos, Yannis Vassiliou, Matthias Jarke, John Mylopoulos",VLDB J.,1995
Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,"Chengwen Liu, A. Prasad Sistla, Clement T. Yu, King Liu",VLDB,1995
SERF: ODMG-Based Generic Re-structuring Facility,"Stacia De Lima, Li Chen, Ming Li, S. Weiner, Chandrakant Natarajan, Elke A. Rundensteiner, Xin Zhang, Kajal T. Claypool, Jing Jin",SIGMOD Record,1999
Agora: Living with XML and Relational,"Daniela Florescu, Donald Kossmann, Dan Olteanu, Ioana Manolescu, Florian Xhumari",VLDB,2000
Information Sharing Across Private Databases,"Ramakrishnan Srikant, Rakesh Agrawal, Alexandre V. Evfimievski",SIGMOD Conference,2003
Proxy-based acceleration of dynamically generated content on the world wide web: an approach and implementation,"Suresha, Kaushik Dutta, Krithi Ramamritham, Anindya Datta, Helen M. Thomas, Debra E. VanderMeer",SIGMOD Record,2002
Parallel Query Scheduling and Optimization with Time- and Space-Shared Resources,"Yannis E. Ioannidis, Minos N. Garofalakis",VLDB,1997
Space Optimization in Deductive Databases,"S. Sudarshan, Divesh Srivastava, Raghu Ramakrishnan, Jeffrey F. Naughton",ACM Trans. Database Syst.,1995
VQBD: Exploring Semistructured Data,"Jihwang Yeo, Sudarshan S. Chawathe, Thomas Baby",SIGMOD Conference,2001
A Fast Index for Semistructured Data,"Brian Cooper, Gísli R. Hjaltason, Michael J. Franklin, Neal Sample, Moshe Shadmon",VLDB,2001
Approximating Multi-Dimensional Aggregate Range Queries over Real Attributes,"Carlotta Domeniconi, Vassilis J. Tsotras, George Kollios, Dimitrios Gunopulos",SIGMOD Record,2000
Altruistic Locking,"Jeannie Shands, Kenneth Salem, Hector Garcia-Molina",ACM Trans. Database Syst.,1994
The WASA2 Object-Oriented Workflow Management System,"Mathias Weske, Gottfried Vossen",SIGMOD Conference,1-999
Mining Quantitative Association Rules in Large Relational Tables,"Ramakrishnan Srikant, Rakesh Agrawal",SIGMOD Record,1-996
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hernández, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1-994
Composing Web services on the Semantic Web,"Athman Bouguettaya, Brahim Medjahed, Ahmed K. Elmagarmid",VLDB J.,2-003
NeuroRule: A Connectionist Approach to Data Mining,"Hongjun Lu, Huan Liu, Rudy Setiono",VLDB,1995
Expressing Business Rules,Ronald G. Ross,SIGMOD Record,2000
Dynamic Update Cube for Range-sum Queries,"Seok-Ju Chun, Ju-Hong Lee, Seok-Lyong Lee, Chin-Wan Chung",VLDB,2001
On-line Reorganization in Object Databases,"S. Sudarshan, Rajeev Rastogi, S. Seshadri, Mohana Krishna Lakhamraju",SIGMOD Conference,2000
Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions,"Felipe Cariño, William O'Connell",VLDB,1998
Cost Based Query Scrambling for Initial Delays,"Tolga Urhan, Michael J. Franklin, Laurent Amsaleg",SIGMOD Conference,1998
An Access Control Model Supporting Periodicity Constraints and Temporal Reasoning,"Elena Ferrari, Pierangela Samarati, Claudio Bettini, Elisa Bertino",ACM Trans. Database Syst.,1998
"PowerBookmarks: A System for Personalizable Web Information Organization, Sharing, and Management","Kazuyuki Shimazu, Sougata Mukherjea, Yi-Leh Wu, Divyakant Agrawal, Kyoji Hirata, Yukiyoshi Saito, Quoc Vu, Corey Bufi, Wen-Syan Li, Kevin Chen-Chuan Chang, Edward Y. Chang, Reiko Ito, Yoshinori Hara, Yutaka Kimura",SIGMOD Conference,1999
Linking Business to Deliver Value: A Data Management Challenge,Anand Deshpande,VLDB,2000
Middle-tier database caching for e-business,"Hamid Pirahesh, C. Mohan, Jeffrey F. Naughton, Sailesh Krishnamurthy, Honguk Woo, Qiong Luo, Bruce G. Lindsay",SIGMOD Conference,2002
Data Replication for Mobile Computers,"A. Prasad Sistla, Ouri Wolfson, Yixiu Huang",SIGMOD Record,1994
Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Conference,1997
The Third Manifesto,"C. J. Date, Hugh Darwen",SIGMOD Conference,1995
Loading a Cache with Query Results,"Ioana Ursu, Donald Kossmann, Laura M. Haas",VLDB,1999
The Effectiveness of GlOSS for the Text Database Discovery Problem,"Luis Gravano, Anthony Tomasic, Hector Garcia-Molina",SIGMOD Record,1994
Dalí: A High Performance Main Memory Storage Manager,"S. Sudarshan, H. V. Jagadish, Rajeev Rastogi, Abraham Silberschatz, Daniel F. Lieuwen",VLDB,1994
Walking Through a Very Large Virtual Environment in Real-time,"Yixin Ruan, Kian-Lee Tan, Jason Chionh, Lidan Shou, Zhiyong Huang",VLDB,2001
Applying Data Mining Techniques to a Health Insurance Information System,"Michael J. Rothman, John P. Nearhos, Marisa S. Viveros",VLDB,1996
CMVF: A Novel Dimension Reduction Scheme for Efficient Indexing in A Large Image Database,"John Shepherd, Quan Z. Sheng, Du Q. Huynh, Jialie Shen, Anne H. H. Ngu",SIGMOD Conference,2003
Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,"Arnd Christian König, Gerhard Weikum",VLDB,1999
MQSeries and CICS Link for Lotus Notes,?,SIGMOD Record,1996
Guidelines for Presentation and Comparison of Indexing Techniques,"Kotagiri Ramamohanarao, Alistair Moffat, Justin Zobel",SIGMOD Conference,1996
A Quantitative Analysis and Performance Study for Similarity-Search Methods in High-Dimensional Spaces,"Stephen Blott, Roger Weber, Hans-Jörg Schek",VLDB,1998
Bringing Object-Relational Technology to Mainstream,"Anil Nori, Vishu Krishnamurthy, Sandeepan Banerjee",SIGMOD Conference,1999
Integration Approaches for CIM,Moira C. Norrie,SIGMOD Record,1995
XPath Processing in a Nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",SIGMOD Conference,2003
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Nelson Mendonça Mattos, Serge Rielau, Bruce G. Lindsay, Stefan Deßloch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen",VLDB,1999
Scalable Techniques for Mining Causal Structures,"Sergey Brin, Craig Silverstein, Rajeev Motwani, Jeffrey D. Ullman",VLDB,1998
Tools and Transformations - Rigorous and Otherwise - for Practical Database Design,"David S. Reiner, Arnon Rosenthal",ACM Trans. Database Syst.,1994
Cluster Validity Methods: Part I,"Michalis Vazirgiannis, Yannis Batistakis, Maria Halkidi",SIGMOD Record,2002
Diag-Join: An Opportunistic Join Algorithm for 1:N Relationships,"Sven Helmer, Guido Moerkotte, Till Westmann",VLDB,1998
Component-based E-Commerce: Assesment of Current Practices and Future Directions,"Martin Bichler, Arie Segev, J. Leon Zhao",SIGMOD Record,1998
Processing Set Expressions over Continuous Update Streams,"Sumit Ganguly, Minos N. Garofalakis, Rajeev Rastogi",SIGMOD Conference,2003
On XML and Databases: Where's the Beef? (Panel Abstract),Michael J. Carey,SIGMOD Conference,2000
Topological Relations in the World of Minimum Bounding Rectangles: A Study with R-trees,"Dimitris Papadias, Timos K. Sellis, Yannis Theodoridis, Max J. Egenhofer",SIGMOD Conference,1995
An Effective Deductive Object-Oriented Database Through Language Integration,"M. Howard Williams, Norman W. Paton, Andrew Dinn, Maria L. Barja, Alvaro A. A. Fernandes",VLDB,1994
Quasi-Cubes: Exploiting Approximations in Multidimensional Databases,"Daniel Barbará, Mark Sullivan",SIGMOD Conference,1997
Querying Continuous Time Sequences,"Tore Risch, Ling Lin",VLDB,1998
Global transaction support for workflow management systems: from formal specification to practical implementation,"Paul W. P. J. Grefen, Peter M. G. Apers, Jochem Vonk",VLDB J.,2001
Massive Stochastic Testing of SQL,Donald R. Slutz,VLDB,1998
Parallel Database Systems in the 1990's,Michael J. Carey,SIGMOD Record,1994
The p Operator: Discovering and Ranking Associations on the Semantic Web,"Kemafor Anyanwu, Amit P. Sheth",SIGMOD Record,2002
Catching the Boat with Strudel: Experiences with a Web-Site Management System,"Jaewoo Kang, Dan Suciu, Alon Y. Levy, Daniela Florescu, Mary F. Fernandez",SIGMOD Conference,1998
Using Sets of Feature Vectors for Similarity Search on Voxelized CAD Objects,"Martin Pfeifle, Hans-Peter Kriegel, Stefan Brecheisen, Peer Kröger, Matthias Schubert",SIGMOD Record,2003
Towards an ODMG-Compliant Visual Object Query Language,"Manoj Chavda, Peter T. Wood",VLDB,1997
Building and Customizing Data-Intensive Web Sites Using Weave,"Valérie Issarny, Patrick Valduriez, Khaled Yagoub, Daniela Florescu",VLDB,2000
Spotfire: An Information Exploration Environment,Christopher Ahlberg,SIGMOD Record,1996
Italian Electronic Identity Card - principle and architecture,Mario Gentili,VLDB,2001
The STRIP Rule System For Efficiently Maintaining Derived Data,"Hector Garcia-Molina, Jennifer Widom, Brad Adelberg",SIGMOD Record,1997
A Database Model for Object Dynamics,"Mike P. Papazoglou, Bernd J. Krämer",VLDB J.,1997
AutoAdmin 'What-if' Index Analysis Utility,"Surajit Chaudhuri, Vivek R. Narasayya",SIGMOD Record,1998
ODMG-93: A Standard for Object-Oriented DBMSs,R. G. G. Cattell,SIGMOD Conference,1994
Scientific OLAP for the Biotech Domain,Nam Huyn,VLDB,2-001
Analysis of predictive spatio-temporal queries,"Dimitris Papadias, Jimeng Sun, Yufei Tao",ACM Trans. Database Syst.,2003
"Set Containment Joins: The Good, The Bad and The Ugly","Karthikeyan Ramasamy, Jeffrey F. Naughton, Jignesh M. Patel, Raghav Kaushik",VLDB,2000
Querying Network Directories,"Dimitra Vista, H. V. Jagadish, Divesh Srivastava, Tova Milo, Laks V. S. Lakshmanan",SIGMOD Record,1999
Facilitating Multimedia Database Exploration through Visual Interfaces and Perpetual Query Reformulations,"Kyoji Hirata, Yoshinori Hara, Wen-Syan Li, K. Selçuk Candan",VLDB,1997
Cubetree: Organization of and Bulk Updates on the Data Cube,"Nick Roussopoulos, Mema Roussopoulos, Yannis Kotidis",SIGMOD Record,1997
Guest Editor's Introduction,Asuman Dogac,SIGMOD Conference,2-002
High-Performance Extensible Indexing,Marcel Kornacker,VLDB,1-999
WebView Materialization,"Nick Roussopoulos, Alexandros Labrinidis",SIGMOD Conference,2000
Distributed Transactions in Practice,"Lyman Do, Pamela Drew, Prabhu Ram",SIGMOD Record,1999
"Calibrating the Query Optimizer Cost Model of IRO-DB, an Object-Oriented Federated Database System","Zhao-Hui Tang, Fei Sha, Georges Gardarin",VLDB,1996
A Super Scalar Sort Algorithm for RISC Processors,Ramesh C. Agarwal,SIGMOD Record,1996
Metadata in Video Databases,"Ramesh Jain, Arun Hampapur",SIGMOD Conference,1994
XL: a platform for web services,"Andreas Grünhagen, Steffen Rost, Donald Kossmann, Daniela Florescu",SIGMOD Record,2002
Fast Parallel Similarity Search in Multimedia Databases,"Christian Böhm, Bernhard Braunmüller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",SIGMOD Record,1997
Wrapping Web Data into XML,"David Buttler, Wei Han, Calton Pu",SIGMOD Record,2001
"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Dennis Shasha, Philippe Bonnet",SIGMOD Conference,2002
Integrating Replacement Policies in StorM: An Extensible Approach,"Stéphane Bressan, Kian-Lee Tan, Beng Chin Ooi, Chong Leng Goh",SIGMOD Record,2-000
Partitioned Garbage Collection of Large Object Store,"Barbara Liskov, Umesh Maheshwari",SIGMOD Conference,1997
Author Index,?,VLDB,2000
COUGAR: the network is the database,"Wai Fu Fung, David Sun, Johannes Gehrke",SIGMOD Record,2-002
Applying Formal Methods to Semantic-Based Decomposition of Transactions,"Paul Ammann, Indrakshi Ray, Sushil Jajodia",ACM Trans. Database Syst.,1997
INSITE: A Tool for Interpreting Users? Interaction with a Web Space,"Farnoush Banaei Kashani, Jabed Faruque, Adil Faisal, Cyrus Shahabi",VLDB,2000
Issues in Developing Very Large Data Warehouses,"Vish Jumani, Lyman Do, David Van Rossum, Pamela Drew, Wei Jin",VLDB,1998
"Optimizing Queries Using Materialized Views: A practical, scalable solution","Per-Åke Larson, Jonathan Goldstein",SIGMOD Conference,2001
Data Bubbles: Quality Preserving Performance Boosting for Hierarchical Clustering,"Jörg Sander, Hans-Peter Kriegel, Peer Kröger, Markus M. Breunig",SIGMOD Record,2001
Database Design for Incomplete Relations,"Mark Levene, George Loizou",ACM Trans. Database Syst.,1999
On Random Sampling over Joins,"Vivek R. Narasayya, Surajit Chaudhuri, Rajeev Motwani",SIGMOD Record,1999
