,0
An array-based algorithm for simultaneous multidimensional aggregates,2628
"Praveen Seshadri, Mark Paskin",2629
"Sunita Sarawagi, Michael Stonebraker",2630
Modeling Design Versions,2631
AgFlow: Agent-based Cross-Enterprise Workflow Management System,2632
A unified framework for enforcing multiple access control policies,2633
Structural matching and discovery in document databases,2634
"Michael H. B&#246;hlen, Richard Thomas Snodgrass, Michael D. Soo",2635
"Hector Garcia-Molina, Wilburt Labio, Jun Yang",2636
"David M. Malon, Edward N. May",2637
"Jochen Van den Bercken, Bj&#246;rn Blohsfeld, Jens-Peter Dittrich, J&#252;rgen Kr&#228;mer, Tobias Sch&#228;fer, Martin Schneider, Bernhard Seeger",2638
Obtaining Complete Answers from Incomplete Databases,2639
Changing the rules: transformations for rule-based optimizers,2640
Special issue on persistent object systems,2641
Daniel S. Whelan,2642
A case for fractured mirrors,2643
XML-based information mediation with MIX,2644
"Davood Rafiei, Alberto O. Mendelzon",2645
DataBlitz storage manager: main-memory database performance for critical applications,2646
Computing Iceberg Queries Efficiently,2647
"Maria L. Barja, Norman W. Paton, Alvaro A. A. Fernandes, M. Howard Williams, Andrew Dinn",2648
Mining fuzzy association rules in databases,2649
Efficient and cost-effective techniques for browsing and indexing large video databases,2650
Vijay V. Raghavan,2651
"Donald Kossmann, Konrad Stocker",2652
Eric A. Brewer,2653
"Anindya Datta, Kaushik Dutta, Helen M. Thomas, Debra E. VanderMeer, Krithi Ramamritham, Dan Fishman",2654
"Like Gao, X. Sean Wang",2655
DeeDS towards a distributed and active real-time database system,2656
T. K. Rengarajan,2657
"Chin-Wan Chung, Jun-Ki Min, Kyuseok Shim",2658
OdeFS: A File System Interface to an Object-Oriented Database,2659
"Haixun Wang, Sanghyun Park, Wei Fan, Philip S. Yu",2660
Proxy-based acceleration of dynamically generated content on the world wide web: an approach and implementation,2661
"Ashish Mehta, James Geller, Yehoshua Perl, Erich Neuhold",2662
"Wei Wang, Haifeng Jiang, Hongjun Lu, Jeffrey Xu Yu",2663
Bitmap index design and evaluation,2664
"Susanne Boll, Wolfgang Klas, Bernard Battaglin",2665
DBSim: a simulation tool for predicting database performance,2666
"Adaptive, fine-grained sharing in a client-server OODBMS: a callback-based approach",2667
"Fr&#233;d&#233;ric Gingras, Laks V. S. Lakshmanan",2668
"Christos A. Polyzois, H&#233;ctor Garc&#237;a-Molina",2669
"Aoying Zhou, Qing Wang, Zhimao Guo, Xueqing Gong, Shihui Zheng, Hongwei Wu, Jianchang Xiao, Kun Yue, Wenfei Fan",2670
"Surajit Chaudhuri, Kyuseok Shim",2671
Re-designing distance functions and distance-based applications for high dimensional data,2672
"Arnon Rosenthal, David Reiner",2673
Finding Intensional Knowledge of Distance-Based Outliers,2674
"Fernando de Ferreira Rezende, Klaudia Hergula",2675
Loading databases using dataflow parallelism,2676
Sriram Padmanabhan,2677
"Sharad Mehrotra, Henry F. Korth, Avi Silberschatz",2678
"Panagiotis G. Ipeirotis, Luis Gravano, Mehran Sahami",2679
"Alexander Hinneburg, Daniel A. Keim, Markus Wawryniuk",2680
Stefano Spaccapietra,2681
Research in database engineering at the University of Namur,2682
2003,2683
"Peter Scheuermann, Junho Shim, Radek Vingralek",2684
David W. Adler,2685
The Ecobase project: database and web technologies for environmental information systems,2686
"Foto N. Afrati, Chen Li, Jeffrey D. Ullman",2687
Efficient view maintenance at data warehouses,2688
Reasoning on regular path queries,2689
PicoDBMS: Validation and Experience,2690
Automating physical database design in a parallel database,2691
Integration of electronic tickets and personal guide system for public transport using mobile terminals,2692
"Craig S. Freedman, David J. DeWitt",2693
"Mario A. Nascimento, Claudia Bauzer Medeiros",2694
"J&#246;rg-Uwe Kietz, Ulrich Reimer, Martin Staudt",2695
Objects and SQL (panel session): strange relations?,2696
S3: similarity search in CAD database systems,2697
Constraint databases: a tutorial introduction,2698
VQBD: exploring semistructured data,2699
"Waqar Hasan, Rajeev Motwani",2700
"M. Rafanelli, A. Bezenchek, L. Tininini",2701
"Ron Musick, Terence Critchlow",2702
Media360 Workflow-Implementing a Workflow Engine Inside a Database,2703
Learning to match ontologies on the Semantic Web,2704
E-commerce database issues and experience: (talk-slides available at at the conference),2705
Providing better support for a class of decision support queries,2706
A brief survey of web data extraction tools,2707
Sherif Danish,2708
"Yasushi Kiyoki, Takashi Kitagawa, Takanari Hayama",2709
Selectivity Estimation in Extensible Databases - A Neural Network Approach,2710
"Luc Bouganim, Tatiana Chan-Sine-Ying, Tuyet-Tram Dang-Ngoc, Jean-Luc Darroux, Georges Gardarin, Fei Sha",2711
"Yong Yao, Johannes Gehrke",2712
Andreas Meier,2713
"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",2714
Approximate String Joins in a Database (Almost) for Free,2715
Efficient algorithms for minimizing tree pattern queries,2716
"Sophie Cluet, Pierangelo Veltri, Dan Vodislav",2717
Applying Database Technology in the ADSM Mass Storage System,2718
Implementing deductive databases by mixed integer programming,2719
Ted Mihalisin,2720
View maintenance in a warehousing environment,2721
"Francesco Caruso, Munir Cochinwala, Uma Ganapathy, Gail Lalk, Paolo Missier",2722
"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",2723
Materialized view and index selection tool for Microsoft SQL server 2000,2724
Incremental maintenance of views with duplicates,2725
DynaMat: a dynamic view management system for data warehouses,2726
The active database management system manifesto: a rulebase of ADBMS features,2727
Garth A. Gibson,2728
E.piphany Epicenter Technology Overview,2729
Algorithms for Mining Distance-Based Outliers in Large Datasets,2730
The STRIP rule system for efficiently maintaining derived data,2731
Extracting schema from semistructured data,2732
"Sena Arpinar, Asuman Dogac",2733
A comparison of three user interfaces to relational microcomputer data bases,2734
Foundations of statistical natural language processing,2735
OPOSSUM: Desk-Top Schema Management through Customizable Visualization,2736
Effective timestamping in databases,2737
The Structured Information Manager: A Database System for SGML Documents,2738
Iterative spatial join,2739
Towards self-tuning data placement in parallel database systems,2740
Fast Algorithms for Mining Association Rules in Large Databases,2741
Ontology-based Support for Digital Government,2742
DB2 Query Parallelism: Staging and Implementation,2743
"Kemafor Anyanwu, Amit Sheth",2744
"Richard Thomas Snodgrass, Ilsoo Ahn, Gadi Ariav, Don Batory, James Clifford, Curtis E. Dyreson, Ramez Elmasri, Fabio Grandi, Christian S. Jensen, Wolfgang K&#228;fer, Nick Kline, Krishna Kulkarni, T. Y. Cliff Leung, Nikos Lorentzos, John F. Roddick, Arie Segev, Michael D. Soo, Suryanarayana M. Sripada",2745
"King Lum Cheung, Ada Wai-Chee Fu",2746
"Daniel A. Keim, Hans-Peter Kriegel",2747
Design and management of data warehouses report on the DMDW'99 workshop,2748
"J&#252;rgen Frohn, Georg Lausen, Heinz Uphoff",2749
"Amit Sheth, John Miller, Krys Kochut, Budak Arpinar",2750
Efficient support for interactive service in multi-resolution VOD systems,2751
"Jim Gray, Pat Helland, Patrick O'Neil, Dennis Shasha",2752
The Semantic Web Paving the Way to the Knowledge Society,2753
Garlic: a new flavor of federated query processing for DB2,2754
"Ratko Orlandic, Jack Lukaszuk, Craig Swietlik",2755
"Rakesh Agrawal, Johannes Gehrke, Dimitrios Gunopulos, Prabhakar Raghavan",2756
"Odysseas G. Tsatalos, Marvin H. Solomon, Yannis E. Ioannidis",2757
Database techniques for the World-Wide Web: a survey,2758
Anil Nori,2759
"Yi-Leh Wu, Divyakant Agrawal, Amr El Abbadi",2760
"Christos Faloutsos, M. Ranganathan, Yannis Manolopoulos",2761
Dynamic Multi-Resource Load Balancing in Parallel Database Systems,2762
"Mike Carey, Len Seligman",2763
Incremental computation and maintenance of temporal aggregates,2764
"A query language for multidimensional arrays: design, implementation, and optimization techniques",2765
"Tom Barclay, Robert Barnes, Jim Gray, Prakash Sundaresan",2766
Enhanced nearest neighbour search on the R-tree,2767
"Brigitte Kr&#246;ll, Peter Widmayer",2768
Susanne Englert,2769
Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,2770
"Kurt P. Brown, Michael J. Carey, Miron Livny",2771
"Domenico Beneventano, Sonia Bergamaschi, Silvana Castano, Alberto Corni, R. Guidetti, G. Malvezzi, Michele Melchiori, Maurizio Vincini",2772
XQuery formal semantics state and challenges,2773
XPERANTO: Middleware for Publishing Object-Relational Data as XML Documents,2774
"Shalom Tsur, Serge Abiteboul, Rakesh Agrawal, Umeshwar Dayal, Johannes Klein, Gerhard Weikum",2775
"World Wide Database-integrating the Web, CORBA and databases",2776
Integrated document caching and prefetching in storage hierarchies based on Markov-chain predictions,2777
"Arvind Arasu, Brian Babcock, Shivnath Babu, Mayur Datar, Keith Ito, Itaru Nishizawa, Justin Rosenstein, Jennifer Widom",2778
The aditi deductive database system,2779
MOCHA: a self-extensible database middleware system for distributed data sources,2780
"Frank Moser, Achim Kraiss, Wolfgang Klas",2781
"Nabil Kamel, Ping Wu, Stanley Y. W. Su",2782
The new middleware,2783
MIL primitives for querying a fragmented world,2784
"Lin Guo, Feng Shao, Chavdar Botev, Jayavel Shanmugasundaram",2785
A survey and critique of advanced transaction models,2786
Query Decomposition and View Maintenance for Query Languages for Unstructured Data,2787
"Theo H&#228;rder, Joachim Reinert",2788
Data modelling versus ontology engineering,2789
Effective &; Efficient Document Ranking without using a Large Lexicon,2790
"Tiziana Catarci, Giuseppe Santucci",2791
Research and products-are they relevant to each other? (panel session),2792
Atomicity versus Anonymity: Distributed Transactions for Electronic Commerce,2793
A 20/20 Vision of the VLDB-2020?,2794
"Arnon Rosenthal, Klaus Dittrich, Jim Donahue, Bill Maimone",2795
RETINA: a real-time traffic navigation system,2796
"E. A. Rundensteiner, H. A. Kuno, Y.-G. Ra, V. Crestana-Taube, M. C. Jones, P. J. Marron",2797
Query optimization at the crossroads,2798
View management in multimedia databases,2799
Filtering algorithms and implementation for very fast publish/subscribe systems,2800
"Massimo Mecella, Barbara Pernici",2801
"Sirish Chandrasekaran, Michael J. Franklin",2802
"Richard Hull, Gang Zhou",2803
"V. Christophides, S. Abiteboul, S. Cluet, M. Scholl",2804
Reducing multidatabase query response time by tree balancing,2805
Design and Implementation of a Genetic-Based Algorithm for Data Mining,2806
The PointCast network (abstract),2807
"Haifeng Yu, Amin Vahdat",2808
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,2809
"Lars Arge, Octavian Procopiuc, Sridhar Ramaswamy, Torsten Suel, Jeffrey Scott Vitter",2810
Agora: Living with XML and Relational,2811
"Byung Suk Lee, Gio Wiederhold",2812
On computing correlated aggregates over continual data streams,2813
"Jim Gray, Prakash Sundaresan, Susanne Englert, Ken Baclawski, Peter J. Weinberger",2814
"Sumit Ganguly, Phillip B. Gibbons, Yossi Matias, Avi Silberschatz",2815
"Kenneth C. Cox, Stephen G. Eick, Taosong He",2816
Access to Objects by Path Expressions and Rules,2817
KODA - The Architecture And Interface of a Data Model Independent Kernel,2818
"Ilaria Bartolini, Paolo Ciaccia, Florian Waas",2819
"G. Mecca, P. Atzeni, A. Masci, G. Sindoni, P. Merialdo",2820
COSS: the common object services specifications,2821
Barbara Staudt Lerner,2822
"H. V. Jagadish, Laks V. S. Lakshmanan, Divesh Srivastava",2823
Generic Schema Matching with Cupid,2824
Herb Edelstein,2825
"Xin Zhang, Katica Dimitrova, Ling Wang, Maged El Sayed, Brian Murphy, Bradford Pielech, Mukesh Mulchandani, Luping Ding, Elke A. Rundensteiner",2826
The Asilomar report on database research,2827
"Very Large Databases: How Large, How Different?",2828
Online Scaling in a Highly Available Database,2829
High speed on-line backup when using logical log operations,2830
A Non-Uniform Data Fragmentation Strategy for Parallel Main-Menory Database Systems,2831
"Ashish Kumar Gupta, Dan Suciu",2832
"Gray Clossman, Phil Shaw, Mark Hapner, Johannes Klein, Richard Pledereder, Brian Becker",2833
Foreword by the VLDB '98 PC Chairmen,2834
"Alexander Hinneburg, Charu C. Aggarwal, Daniel A. Keim",2835
"Pavel Zezula, Pasquale Savino, Giuseppe Amato, Fausto Rabitti",2836
Evaluating queries with generalized path expressions,2837
"Yanlei Diao, Mehmet Altinel, Michael J. Franklin, Hao Zhang, Peter Fischer",2838
Safe stratified Datalog with integer order does not have syntax,2839
"Chi-Wai Fung, Kamalakar Karlapalem, Qing Li",2840
Small worlds: the dynamics of networks between order and randomness,2841
Index structures for selective dissemination of information under the Boolean model,2842
"Amit Sheth, Dimitrios Georgakopoulos, Stef M. M. Joosten, Marek Rusinkiewicz, Walt Scacchi, Jack Wileden, Alexander L. Wolf",2843
Oded Shmueli,2844
"Anastassia Ailamaki, Christos Faloutos, Paul S. Fischbeck, Mitchell J. Small, Jeanne VanBriesen",2845
Online association rule mining,2846
Extracting entity profiles from semistructured information spaces,2847
A Fast Index for Semistructured Data,2848
The Cougar Project: a work-in-progress report,2849
"Shutdown, budget, and funding",2850
Scientific OLAP for the Biotech Domain,2851
Microsoft universal data access platform,2852
Epsilon grid order: an algorithm for the similarity join on massive high-dimensional data,2853
EMC information sharing: direct access to MVS data from UNIX and NT,2854
An orthogonally persistent Java,2855
"Joseph M. Hellerstein, Wei Hong, Samuel R. Madden",2856
"Rainer Gallersd&#246;rfer, Matthias Nicola",2857
"Karl Aberer, Philippe Cudr&#233;-Mauroux, Anwitaman Datta, Zoran Despotovic, Manfred Hauswirth, Magdalena Punceva, Roman Schmidt",2858
Eliminating costly redundant computations from SQL trigger executions,2859
Michael M. David,2860
"Some remarks on variable independence, closure, and orthographic dimension in constraint databases",2861
"Amit Shukla, Prasad Deshpande, Jeffrey F. Naughton, Karthikeyan Ramasamy",2862
"Pavan Deolasee, Amol Katkar, Ankur Panchbudhe, Krithi Ramamritham, Prashant Shenoy",2863
"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",2864
DBIS-toolkit: adaptable middleware for large scale data delivery,2865
Effective Memory Use in a Media Server,2866
Michael Dertouzos,2867
"Weiye Zhang, Per-&#197;ke Larson",2868
"Raghu Ramakrishnan, Divesh Srivastava, S. Sudarshan, Praveen Seshadri",2869
Virtual database technology,2870
"Stephen Dill, Ravi Kumar, Kevin S. McCurley, Sridhar Rajagopalan, D. Sivakumar, Andrew Tomkins",2871
"Kelvin K. W. Law, John C. S. Lui, Leana Golubchik",2872
"Elisa Bertino, Silvana Castano, Elena Ferrari",2873
Query Engines for Web-Accessible XML Data,2874
Mining frequent patterns without candidate generation,2875
DISIMA: a distributed and interoperable image database system,2876
"Soumen Chakrabarti, Martin van den Berg, Byron Dom",2877
Performance Measurements of Tertiary Storage Devices,2878
Dynamic service matchmaking among agents in open information environments,2879
The OASIS multidatabase prototype,2880
Exposing undergraduate students to database system internals,2881
"Banu &#214;zden, Rajeev Rastogi, Prashant Shenoy, Avi Silberschatz",2882
The software information base: a server for reuse,2883
"Markus M. Breunig, Hans-Peter Kriegel, Raymond T. Ng, J&#246;rg Sander",2884
Data Mining in the Bioinformatics Domain,2885
A simple algorithm for finding frequent elements in streams and bags,2886
"Et tu, XML? The downfall of the relational empire (abstract)",2887
"Jayavel Shanmugasundaram, Eugene J. Shekita, Rimon Barr, Michael J. Carey, Bruce G. Lindsay, Hamid Pirahesh, Berthold Reinwald",2888
