,0
"Chris Clifton, Yücel Saygin, Vassilios S. Verykios",3882
"Jim Melton, Andrew Eisenberg",3883
Quasi-Cubes: Exploiting Approximations in Multidimensional Databases,3884
Cost-Based Optimization for Magic: Algebra and Implementation,3885
"Allen Luniewski, Markus Tresch, Neal Palmer",3886
MIL Primitives for Querying a Fragmented World,3887
THESUS: Organizing Web document collections based on link semantics,3888
Approximating Multi-Dimensional Aggregate Range Queries over Real Attributes,3889
Optimizing Queries Across Diverse Data Sources,3890
"Leonidas Fegaras, Chandrasekhar Srinivasan, Arvind Rajendran, David Maier",3891
Robert Atkinson,3892
"Amit Sheth, Dimitrios Georgakopoulos, Stef M. M. Joosten, Marek Rusinkiewicz, Walt Scacchi, Jack Wileden, Alexander L. Wolf",3893
The Design of a Retrieval Technique for High-Dimensional Data on Tertiary Storage,3894
"Wei Wang, Haifeng Jiang, Hongjun Lu, Jeffrey Xu Yu",3895
PLASTIC: Reducing Query Optimization Overheads through Plan Recycling,3896
Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes,3897
Optimal Histograms with Quality Guarantees,3898
"Marc Gyssens, Laks V. S. Lakshmanan",3899
"Luc Bouganim, Patrick Valduriez, Philippe Pucheral, Christophe Bobineau",3900
"Donald Kossmann, Gerhard Drasch, Michael J. Franklin",3901
"Fr&#233;d&#233;ric Gingras, Laks V. S. Lakshmanan, Iyer N. Subramanian, Despina Papoulis, Nematollaah Shiri",3902
Information sharing across private databases,3903
"Christos H. Papadimitriou, Anant Jhingran, Yannis E. Ioannidis, Kenneth A. Ross",3904
"Maria L. Barja, Norman W. Paton, Alvaro A. A. Fernandes, M. Howard Williams, Andrew Dinn",3905
Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,3906
"Piyush Goel, Bala Iyer",3907
"Sridhar Ramaswamy, Rajeev Rastogi, Kyuseok Shim",3908
"S. Muthukrishnan, Nick Koudas, Piotr Indyk",3909
"Ning Jing, Yun-Wu Huang, Elke A. Rundensteiner",3910
"Jo&#227;o Pereira, Fran&#231;oise Fabret, Hans-Arno Jacobsen, Fran&#231;ois Llirbat, Dennis Shasha",3911
"Elizabeth A. M. Shriver, Bruce Hillyer, Wee Teck Ng, Banu Özden, Eran Gabber, David J. DeWitt, John Wilkes, Jim Gray, Bruce Gordon",3912
"Michael J. Carey, Nelson M. Mattos, Anil K. Nori",3913
"Richard T. Snodgrass, Wei Li, Dengfeng Gao",3914
"Peter Spyns, Robert Meersman, Mustafa Jarrar",3915
H.-J. Klein,3916
Daytona and the foruth-generation language cymbal,3917
"Michael J. Rothman, John P. Nearhos, Marisa S. Viveros",3918
"Pedro Jos&#233; Marr&#243;n, Georg Lausen",3919
"Wilburt Labio, Hector Garcia-Molina",3920
"Hasan Davulcu, Michael Kifer, I. V. Ramakrishnan, Juliana Freire",3921
"Matthias Jarke, Jörg Köller, Thomas List",3922
XML and electronic commerce: enabling the network economy,3923
"Vassilis J. Tsotras, Christian S. Jensen, Richard Thomas Snodgrass",3924
Applications of JAVA programming language to database management,3925
Geo/Environmental and Medical Data Management in the RasDaMan System,3926
An introduction to deductive database languages and systems,3927
Model-Based Information Integration in a Neuroscience Mediator System,3928
On Parallel Execution of Multiple Pipelined Hash Joins,3929
"York Sure, Steffen Staab, Rudi Studer",3930
The demarcation protocol: a technique for maintaining constraints in distributed database systems,3931
XML-enabled workflow management for e-services across heterogeneous platforms,3932
Model and verification of a data manager based on ARIES,3933
"Bruce Bargmeyer, Brad Perry, Jerry Fowler, Marian H. Nodine",3934
"Linan Jiang, Betty Salzberg, David B. Lomet, Manuel Barrena Garc&#237;a",3935
"Daniela Florescu, Alberto O. Mendelzon, Alon Y. Levy",3936
"M. Jarke, C. Quix, D. Calvanese, M. Lenzerini, E. Franconi, S. Ligoudistianos, P. Vassiliadis, Y. Vassiliou",3937
"Kothuri Venkata Ravi Kanth, Siva Ravada, Daniel Abugov",3938
"Aidong Zhang, Marian Nodine, Bharat Bhargava, Omran Bukhres",3939
Template-Based Wrappers in the TSIMMIS System,3940
"Thomas Eiter, V. S. Subrahmanian, Thomas Lukasiewicz, James J. Lu",3941
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,3942
"Alexandros Labrinidis, Alberto O. Mendelzon",3943
Snakes and sandwiches: optimal clustering strategies for a data warehouse,3944
"Kian-Lee Tan, Tat-Seng Chua, Beng Chin Ooi, Wynne Hsu",3945
"Surajit Chaudhuri, Umeshwar Dayal",3946
"Jun Zhang, Dimitris Papadias, Manli Zhu, Yufei Tao, Dik Lun Lee",3947
"Jennifer Widom, Shivnath Babu",3948
"Samuel Madden, Wei Hong, Joseph M. Hellerstein, Michael J. Franklin",3949
"Sin Yeung Lee, Tok Wang Ling",3950
Query Processing Techniques for Multiversion Access Methods,3951
Emancipating instances from the tyranny of classes in information modeling,3952
Data access (tutorial session),3953
A Foundation for Multi-dimensional Databases,3954
"Narayanan Shivakumar, Hector Garcia-Molina, Roy Goldman, Suresh Venkatasubramanian",3955
"Martin S. Olivier, Sebastiaan H. von Solms",3956
"Wen-Syan Li, Chris Clifton",3957
Experiences in mining aviation safety data,3958
"Peter M. G. Apers, Hennie J. Steenhagen, Henk M. Blanken, Rolf A. de By",3959
"Erhard Rahm, Philip A. Bernstein",3960
"V. S. Subrahmanian, Sibel Adali, Maria Luisa Sapino, Piero A. Bonatti",3961
"Michael L. Brodie, Surajit Chaudhuri",3962
The Araneus Web-Base Management System,3963
"Raymond T. Ng, Timos K. Sellis, Yannis E. Ioannidis, Kyuseok Shim",3964
"S. Sudarshan, P. P. S. Narayan, Rama Kanneganti, H. V. Jagadish, S. Seshadri",3965
"Like Gao, Xiaoyang Sean Wang",3966
DECLARE and SDS: Early Efforts to Commercialize Deductive Database Technology,3967
"Pavan Deolasee, Amol Katkar, Krithi Ramamritham, Ankur Panchbudhe, Prashant J. Shenoy",3968
Semantic Integration of Semistructured and Structured Data Sources,3969
"Arjan Pellenkoft, C&#233;sar A. Galindo-Legaria, Martin L. Kersten",3970
"Ashish Gupta, Inderpal Singh Mumick, Kenneth A. Ross",3971
Algebraic Change Propagation for Semijoin and Outerjoin Queries,3972
"Yingwei Cui, Jennifer Widom, Janet L. Wiener",3973
Order-of-Magnitude Advantage of TPC-C Though Massive Parallelism,3974
"1,996",3975
"Panos Kalnis, Wee Siong Ng, Beng Chin Ooi, Dimitris Papadias, Kian-Lee Tan",3976
The Query Optimizer in Tandem's new ServerWare SQL Product,3977
"Wei Wang, Jiong Yang, Richard R. Muntz",3978
Information finding in a digital library: the Stanford perspective,3979
"M. Missikoff, M. Toiati",3980
"Klemens B&#246;hm, Karl Aberer",3981
"Chengkai Li, Philip Bohannon, P. P. S. Narayan",3982
"Hanan Samet, Aya Soffer",3983
"Svetlozer Nestorov, Serge Abiteboul, Rajeev Motwani",3984
Tools and transformations-rigorous and otherwise-for practical database design,3985
"Stacia De Lima, Li Chen, Ming Li, S. Weiner, Chandrakant Natarajan, Elke A. Rundensteiner, Xin Zhang, Kajal T. Claypool, Jing Jin",3986
An Extended Entity-Relationship Model for Geographic Applications,3987
Fast Incremental Indexing for Full-Text Information Retrieval,3988
Ordered Shared Locks for Real-Time Databases,3989
"Abraham Silberschatz, Rajeev Rastogi, Banu Özden, Prashant J. Shenoy",3990
"Aristides Gionis, Piotr Indyk, Rajeev Motwani",3991
The SPIFFI scalable video-on-demand system,3992
"Vijayshankar Raman, Joseph M. Hellerstein",3993
"Ahmed K. Elmagarmid, Athman Bouguettaya, Mourad Ouzzani, Brahim Medjahed",3994
Algorithms for Mining Distance-Based Outliers in Large Datasets,3995
"Sophie Cluet, Claude Delobel, J&#233;r&#466;me Sim&#233;on, Katarzyna Smaga",3996
"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",3997
Implementing XQuery,3998
Contextualizing the information space in federated digital libraries,3999
"Naci S. Ishakbeyoglu, Z. Meral Ozsoyoglu",4000
Duplicate Removal in Information System Dissemination,4001
Ariadne: a system for constructing mediators for Internet sources,4002
On Multi-Resolution Document Transmission in Mobile Web,4003
Quantifiable Data Mining Using Ratio Rules,4004
Toward Learning Based Web Query Processing,4005
"DB2 Common Server: Technology, Progress, &; Directions",4006
VLDB,4007
"Lynn L. Peterson, Jorge C. G. Ramirez, Lon A. Smith",4008
QXtract: a building block for efficient information extraction from text databases,4009
LOF: Identifying Density-Based Local Outliers,4010
The OASIS Multidatabase Prototype,4011
"Iosif Lazaridis, Sharad Mehrotra",4012
"Calibrating the Query Optimizer Cost Model of IRO-DB, an Object-Oriented Federated Database System",4013
"Raghu Ramakrishnan, Shaul Dar",4014
Gary Hallmark,4015
"Bruce Hillyer, Abraham Silberschatz",4016
"Christos Faloutsos, M. Ranganathan, Yannis Manolopoulos",4017
"Alon Y. Levy, Divesh Srivastava, Abraham Silberschatz, Maria Zemankova",4018
"Sirirut Vanichayobon, Leonard Brown, Ravi A. Dirckze, Sylvain Guinepain, Carlos Sánchez, Le Gruenwald, Brian Summers",4019
"Chin-Wan Chung, Kyuseok Shim, Jun-Ki Min",4020
QURSED: querying and reporting semistructured data,4021
"Hans-Jörg Schek, Moira C. Norrie, Gerhard Weikum, Stephen Blott",4022
Min-Max Compression Methods for Medical Image Databases,4023
Coalescing in Temporal Databases,4024
"Stratis D. Viglas, Jeffrey F. Naughton",4025
GENESYS: a system for efficient spatial query processing,4026
"Farnoush Banaei Kashani, Jabed Faruque, Adil Faisal, Cyrus Shahabi",4027
An Ultra Highly Available DBMS,4028
Modelling and Querying Video Data,4029
"Antoni Olivé, Ernest Teniente",4030
"Tova Milo, Sagit Zohar",4031
"Luis Gravano, Surajit Chaudhuri",4032
StatiX: making XML count,4033
An Introduction to Deductive Database Languages and Systems,4034
"Composite Events for Active Databases: Semantics, Contexts and Detection",4035
A compact B-tree,4036
"Fernando Berzal, Nicolf&#225;s Mat&#237;n",4037
Much Ado About Shared-Nothing,4038
"Tom Barclay, Robert Barnes, Jim Gray, Prakash Sundaresan",4039
"Laks V. S. Lakshmanan, Carson Kai-Sang Leung, Raymond T. Ng",4040
"Haifeng Yu, Amin Vahdat",4041
"Jeffrey F. Naughton, Avi Pfeffer, Joseph M. Hellerstein",4042
Structural Matching and Discovery in Document Databases,4043
Polymorphism and type inference in database programming,4044
Belief Reasoning in MLS Deductive Databases,4045
Inverted files versus signature files for text indexing,4046
On Database Theory and XML,4047
"Carol Small, Alexandra Poulovassilis",4048
"Narain H. Gehani, Krithi Ramamritham, Alexandros Biliris, H. V. Jagadish, Shaul Dar",4049
Continually evaluating similarity-based pattern queries on a streaming time series,4050
Concurrency and recovery for index trees,4051
"Manolis Koubarakis, Christos Tryfonopoulos, Stratos Idreos, Yannis Drougas",4052
The NAOS system,4053
Local Dimensionality Reduction: A New Approach to Indexing High Dimensional Spaces,4054
"In reply to Domains, relations and religious wars",4055
Evaluating probabilistic queries over imprecise data,4056
"Lionel Brunie, Harald Kosch",4057
"Samuel Madden, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong",4058
"Lynn O. Wilson, Peter G. Selfridge, Divesh Srivastava",4059
Declustering Databases on Heterogeneous Disk Systems,4060
"Jörg Sander, Hans-Peter Kriegel, Peer Kröger, Markus M. Breunig",4061
FinTime - A Financial Time Series Benchmark,4062
Olympic records for data at the 1998 Nagano games,4063
"Marc Andries, Luca Cabibbo, Jan Paredaens, Jan van den Bussche",4064
"Alberto O. Mendelzon, Davood Rafiei",4065
IBM's DB2 Universal Database demonstrations at VLDB'98,4066
The Building Blocks for Specifying Communication Behavior of Complex Objects: An Activity-Driven Approach,4067
"Ramana Yerneni, Chen Li, Hector Garcia-Molina, Jeffrey Ullman",4068
XML and Electronic Commerce: Enabling the Network Economy,4069
An extension of the relational data model to incorporate ordered domains,4070
PBIR - Perception-Based Image Retrieval,4071
"Sam S. Lightstone, Guy Lohman, Danny Zilio",4072
"Peter Bumbulis, Ivan T. Bowman",4073
"Yue Huang, Yandong Cai, Yongjian Fu, Nick Cercone, Jiawei Han",4074
"Alberto d'Onofrio, Elaheh Pourabbas",4075
"Arunprasad P. Marathe, Kenneth Salem",4076
"Object-Oriented, Rapid Application Development in a PC Database Environment",4077
"Bertram Lud&#228;scher, Amarnath Gupta, Maryann E. Martone",4078
"Yi-Leh Wu, Divyakant Agrawal, Amr El Abbadi",4079
"Ray Suorsa, John Nauman",4080
"William Bridge, Ashok Joshi, M. Keihl, Tirthankar Lahiri, Juan Loaiza, N. MacNaughton",4081
Redo Recovery after System Crashes,4082
On the Semantics of ``Now'' in Databases,4083
R. Camps,4084
"Vuk Ercegovac, Allison Woodruff, Michael Stonebraker, Mark Lin, Mybrid Spalding, Alexander Aiken, Chris Olston, Michael Chu",4085
"Claudia Bauzer Medeiros, Fatima Pires",4086
"Christian T. Ramiller, Alice H. Muntz",4087
"C. Mohan, Joseph M. Hellerstein, Marcel Kornacker",4088
"Using Taxonomy, Discriminants, and Signatures for Navigating in Text Databases",4089
Multi-dimensional clustering: a new data layout scheme in DB2,4090
Guidelines for presentation and comparison of indexing techniques,4091
Unix RDBMS: the next generation what are the Unix relational-database vendors doing to survive in the next generation of client/server environments,4092
Panel: querying networked databases,4093
"Xueqing Gong, Kun Yue, Aoying Zhou, Zhimao Guo, Jianchang Xiao, Wenfei Fan, Hongwei Wu, Qing Wang, Shihui Zheng",4094
"Igor Tatarinov, Zachary G. Ives, Alon Y. Halevy, Daniel S. Weld",4095
Min-max compression methods for medical image databases,4096
"Susanne Boll, Wolfgang Klas, Bernard Battaglin",4097
"Kazutoshi Sumiya, Kouichi Yasutake, Hirohiko Tanaka, Norio Sanada, Yoshihiko Imai",4098
Workshop Report: The First International Workshop on Active and Real-Time Database Systems (ARTDB-95),4099
Models and languages for describing and discovering E-services,4100
"Weiye Zhang, Per-&#197;ke Larson",4101
D. Scott Mackay,4102
Space-efficient online computation of quantile summaries,4103
"Dirk Jonscher, Klaus R. Dittrich",4104
The Third Manifesto,4105
Transaction Timestamping in (Temporal) Databases,4106
A Practical and Modular Implementation of Extended Transaction Models,4107
"P. P. S. Narayan, S. Joshi, M. Nemeth, Abraham Silberschatz, Henry F. Korth, A. Khivesera, Jerry Baulier, S. Sudarshan, Philip Bohannon, Peter McIlroy, J. Miller, S. Gogate, Rajeev Rastogi, C. Gupta",4108
"Am&#233;lie Marian, Serge Abiteboul, Gregory Cobena, Laurent Mignet",4109
Semantic assumptions and query evaluation in temporal databases,4110
Optimal Multi-Step k-Nearest Neighbor Search,4111
Dirk D&#252;llmann,4112
On mutli-resolution document transmission in mobile Web,4113
"Laks V. S. Lakshmanan, Raymond T. Ng, Theodore Johnson",4114
"Alexander Aiken, Joseph M. Hellerstein, Jennifer Widom",4115
On-Demand Data Elevation in Hierarchical Multimedia Storage Servers,4116
Optimization of Queries with User-Defined Predicates,4117
"David B. Lomet, Betty Salzberg, Linan Jiang, Manuel Barrena García",4118
 Objectivity,4119
The DEDALE System for Complex Spatial Queries,4120
A Super Scalar Sort Algorithm for RISC Processors,4121
"Jianzhong Li, Doron Rotem, Jaideep Srivastava",4122
The IMPRESS DDT: a database design toolbox based on a formal specification language,4123
In memory of Bob Kooi (1951-1993),4124
"Asterio K. Tanaka, Patrick Valduriez",4125
Automatic generation of production rules for integrity maintenance,4126
Your mediators need data conversion!,4127
"Mark Jahnke, Felipe Cariño",4128
"Sudarshan S. Chawathe, Ming-Syan Chen, Philip S. Yu",4129
Congressional samples for approximate answering of group-by queries,4130
Answering Complex SQL Queries Using Automatic Summary Tables,4131
"Amit Sheth, Clemens Bertram, Kshitij Shah",4132
The Asilomar report on database research,4133
"Yusuf Akca, Cemal Yilmaz, K. Selçuk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",4134
The Microsoft Repository,4135
"Peter A. Boncz, Martin L. Kersten",4136
Rate-based query optimization for streaming information sources,4137
ADEPT: An Agent-Based Approach to Business Process Management,4138
Integrating symbolic images into a multimedia database system using classification and abstraction approaches,4139
"H. V. Jagadish, Nick Koudas, Divesh Srivastava",4140
"Murali Venkatrao, Michael Pizzo",4141
R-Tree Based Indexing of Now-Relative Bitemporal Data,4142
Anil Nori,4143
"Lukas Relly, Stephen Blott, Hans-Jörg Schek",4144
Exploratory mining via constrained frequent set queries,4145
ASSET: A System for Supporting Extended Transactions,4146
"Takeshi Fukuda, Yasuhiko Morimoto, Takeshi Tokuyama, Shinichi Morishita",4147
"Vijayshankar Raman, Bhaskaran Raman, Joseph M. Hellerstein",4148
Database Buffer Size Investigation for OLTP Workloads (Experience Paper),4149
The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,4150
"Dinkar Sitaram, Asit Dan",4151
"Tobias Mayr, Thorsten von Eicken, Michael W. Godfrey, Praveen Seshadri",4152
"Dennis Shasha, Yunyue Zhu",4153
"Michael O. Ball, Meng Ma, Louiqa Raschid, Zhengying Zhao",4154
Hans-Joachim Klein,4155
Report on the EDBT'02 Panel on Scientific Data Integration,4156
Mid-tier caching: the TimesTen approach,4157
"Thomas Brinkhoff, Hans-Peter Kriegel, Ralf Schneider, Bernhard Seeger",4158
An experimental object-based sharing system for networked databases,4159
"Dimitris Papadias, Yufei Tao",4160
"Surajit Chaudhuri, Gerhard Weikum",4161
